,mag,score,timestamp,value,isAnomaly
0,0.06466066912020585,0.0,0,0.457399,False
1,0.06098708572366003,0.002923715908104146,1,0.455157,False
2,0.06161148722666859,0.0012948788875346143,2,0.419283,False
3,0.07068105547538651,0.009608395660322455,3,0.48878900000000003,False
4,0.22645270473987023,0.13374894318380703,4,0.585202,False
5,0.054467440642967664,0.03935263793319269,5,0.482063,False
6,0.05988644467190775,0.029986256065026518,6,0.46412600000000004,False
7,0.04153844557834912,0.04810008172811231,7,0.511211,False
8,0.04592806245360549,0.039763262461325305,8,0.542601,False
9,0.1057698316165811,0.033550595489189566,9,0.5627800000000001,False
10,0.015571724749034219,0.07878918681440387,10,0.517937,False
11,0.010122842714074508,0.08514401230479382,11,0.520179,False
12,0.025387373419498656,0.060852865599366944,12,0.5,False
13,0.1445708334944775,0.10493295764734038,13,0.461883,False
14,0.1425395764589708,0.08918243221172036,14,0.504484,False
15,0.29943025719874494,0.23511923335344886,15,0.730942,False
16,0.18550832147450472,0.09525811546323495,16,0.713004,False
17,0.09629430856840865,0.0012790102040460562,17,0.6659189999999999,False
18,0.06498250947039502,0.03049572433915441,18,0.632287,False
19,0.016455866385840304,0.08164275273510749,19,0.61435,False
20,0.07516086082188253,0.01550473397056264,20,0.59417,False
21,0.035519928295590995,0.058947881288196016,21,0.580717,False
22,0.08270287944405007,0.004232352796872999,22,0.585202,False
23,0.11432963628782515,0.03062759836182043,23,0.6053810000000001,False
24,0.06042421441567455,0.030096423276354794,24,0.5672649999999999,False
25,0.18977862375168772,0.10989969004567116,25,0.578475,False
26,0.12464309120348527,0.035951975553980275,26,0.430493,False
27,0.13243438305619185,0.04219285207975474,27,0.504484,False
28,0.12564258562275885,0.033296417951012736,28,0.43946199999999996,False
29,0.1274470580320225,0.03364226333719403,29,0.28699600000000003,False
30,0.12369642114327559,0.028478019797808653,30,0.217489,False
31,0.07828188491630629,0.018214324965228495,31,0.233184,False
32,0.12089812484956247,0.02531031891083051,32,0.21973099999999998,False
33,0.06638465472913252,0.030555523339806913,33,0.28475300000000003,False
34,0.045386250685155345,0.05179846920139545,34,0.280269,False
35,0.06717653432185196,0.028084086579724575,35,0.282511,False
36,0.06834652581280404,0.026297074185791847,36,0.257848,False
37,0.14785722695423803,0.05698913077924844,37,0.172646,False
38,0.05426252345018783,0.0417530931367762,38,0.257848,False
39,0.05697340460355289,0.03824345283530063,39,0.217489,False
40,0.12733348856004692,0.03571864544125018,40,0.130045,False
41,0.04060827825128102,0.0564812726631523,41,0.19730899999999998,False
42,0.14961148393371543,0.056641242856848226,42,0.251121,False
43,0.029341661660036805,0.06894362477908038,43,0.165919,False
44,0.09843394146675394,0.007839441276972139,44,0.109865,False
45,0.04818641832211108,0.04711833037899957,45,0.130045,False
46,0.021120643166187267,0.07657220309952538,46,0.132287,False
47,0.0011150036275888544,0.09874917533871813,47,0.12331800000000001,False
48,0.014478983767328967,0.08361276425683792,48,0.121076,False
49,0.0314597876624831,0.06362925332995338,49,0.09865499999999999,False
50,0.09055254838275541,0.002467437981612421,50,0.040359,False
51,0.041640677790596034,0.053296666567818396,51,0.065022,False
52,0.08453188355936549,0.0067374162706725195,52,0.049326999999999996,False
53,0.06376924727475766,0.028040740135251756,53,0.053812,False
54,0.02125238720137714,0.07516848885995825,54,0.096413,False
55,0.02979798033523004,0.06220715293208172,55,0.11435,False
56,0.0463543641551979,0.03849490569138752,56,0.112108,False
57,0.07825135911649804,0.00445264334495792,57,0.073991,False
58,0.058353080619426886,0.021935570994506638,58,0.118834,False
59,0.10080515584520791,0.03115658744938054,59,0.06277999999999999,False
60,0.03583333563808653,0.05277347333060398,60,0.078475,False
61,0.056181397490760975,0.026456417601129566,61,0.134529,False
62,0.05222056932223301,0.03095250006875976,62,0.121076,False
63,0.039901508945748086,0.045910353418464,63,0.159193,False
64,0.020587027932370956,0.07171073536874681,64,0.161435,False
65,0.049460678497338095,0.028592454498302437,65,0.161435,False
66,0.0880152263165609,0.028772036243726817,66,0.116592,False
67,0.03884369795970207,0.041154716950578,67,0.163677,False
68,0.08854514501921365,0.03605074732103439,68,0.116592,False
69,0.11069383370961189,0.07118412655586064,69,0.136771,False
70,0.04254169508804745,0.032079713698056775,70,0.183857,False
71,0.06944442027768127,0.01126452151602755,71,0.217489,False
72,0.05619371724423757,0.007570336548644581,72,0.278027,False
73,0.1024928236216843,0.06611775419685974,73,0.356502,False
74,0.12334665872197201,0.09379530659422011,74,0.38565,False
75,0.15138510777388844,0.1302325761441439,75,0.430493,False
76,0.04094620799410723,0.03707177733834918,76,0.31390100000000004,False
77,0.09983273153128518,0.0563122529877826,77,0.300448,False
78,0.22190199254823229,0.22604601750877582,78,0.237668,False
79,0.037985700764814535,0.043794662541731685,79,0.396861,False
80,0.042289373541188356,0.035394341988912614,80,0.426009,False
81,0.2404779380981198,0.24132406064426098,81,0.627803,False
82,0.022938736059388003,0.06590942382207783,82,0.522422,False
83,0.06871461351578491,0.0006483974502222076,83,0.515695,False
84,0.11767958829223217,0.07116263924846342,84,0.55157,False
85,0.6879159116414815,0.7117354521204141,85,0.930493,True
86,0.11188830299001683,0.028584321340046237,86,0.59417,False
87,0.06791654453910707,0.023418701611711067,87,0.598655,False
88,0.044381375706380524,0.05037478117329817,88,0.578475,False
89,0.052354359333587785,0.041799695099554744,89,0.6210760000000001,False
90,0.19496041323211108,0.11061848831378134,90,0.61435,False
91,0.08968293518372136,0.004355266170615308,91,0.5448430000000001,False
92,0.13899531631049689,0.04611351146795015,92,0.549327,False
93,0.07158429425640045,0.024903981356365287,93,0.443946,False
94,0.0745541907921882,0.022866649494019647,94,0.40583,False
95,0.0345786092121126,0.06426934458430941,95,0.419283,False
