,mag,score,timestamp,value,isAnomaly
0,0.16110007995856632,0.0,0,0.075843,False
1,0.14621858565051246,0.004842365913101969,1,0.058052,False
2,0.032028547117601606,0.0716851538043441,2,0.09176000000000001,False
3,0.17662212109936878,0.03692451044690507,3,0.042135,False
4,0.07646673715594553,0.03546414465513739,4,0.048688999999999996,False
5,0.08231248312475815,0.02680608268922465,5,0.036517,False
6,0.1003099517619215,0.009404302124719086,6,0.074906,False
7,0.02917510437794394,0.07097847788878417,7,0.116105,False
8,0.037319326422841116,0.06008879261537259,8,0.128277,False
9,0.04747076371218365,0.04660348909505421,9,0.17603,False
10,0.0956584412671104,0.006861169653827298,10,0.15543099999999999,False
11,0.1285284531504372,0.038548936293897364,11,0.256554,False
12,0.08639322024754663,0.006376434525231213,12,0.20786500000000002,False
13,0.14147750253840502,0.04769313460456295,13,0.19382,False
14,0.06857975550131505,0.027025272091298368,14,0.22378299999999998,False
15,0.13710202206345157,0.04182083603453335,15,0.21910100000000002,False
16,0.08568975586936943,0.010764598875261641,16,0.352996,False
17,0.11776758239268452,0.021117114313186868,17,0.357678,False
18,0.07887253193387245,0.018069877522040912,18,0.452247,False
19,0.05829857721991785,0.038223123390003375,19,0.48408199999999996,False
20,0.16129013304425222,0.06533036021424718,20,0.44382,False
21,0.07453520562975846,0.02276933466649867,21,0.544007,False
22,0.18522105242786027,0.08454402189936319,22,0.6966289999999999,False
23,0.2777899333781149,0.157786967885798,23,0.826779,False
24,0.2519498069819594,0.12192920591931608,24,0.8595510000000001,False
25,0.3219484276571985,0.1648837055782092,25,0.823034,False
26,0.02308655865331145,0.0804179880469192,26,0.699438,False
27,0.03849178993313709,0.06654658629418772,27,0.660112,False
28,0.04184983241264573,0.06281216628121754,28,0.6891390000000001,False
29,0.0629668499530039,0.04321378331083478,29,0.715356,False
30,0.024684353172048562,0.07716597947891077,30,0.705056,False
31,0.125346758561961,0.01537569384948104,31,0.707865,False
32,0.10549161613001751,0.0028146089812630813,32,0.692884,False
33,0.029949079348470086,0.07180867419163856,33,0.705993,False
34,0.08537930456069937,0.019178393137389654,34,0.655431,False
35,0.10041164826485972,0.004817666310423646,35,0.5917600000000001,False
36,0.09178566505067481,0.012687778005423122,36,0.5983149999999999,False
37,0.15316997277336103,0.04397313805347156,37,0.581461,False
38,0.3612167871442405,0.2198817990584417,38,0.744382,False
39,0.20443424970485885,0.07744524620229556,39,0.5018729999999999,False
40,0.0313368645730903,0.07201208128257666,40,0.549625,False
41,0.1245550759419863,0.011784686033253073,41,0.586142,False
42,0.05317658904415701,0.05250088392654303,42,0.47846400000000006,False
43,0.19300488137945368,0.07177004014662233,43,0.431648,False
44,0.108467119639101,0.004149131729119311,44,0.523408,False
45,0.07866785202504095,0.030426306298060674,45,0.470037,False
46,0.17716327618115454,0.054064945879606065,46,0.397004,False
47,0.13813725927334852,0.017347259657651444,47,0.43913900000000006,False
48,0.05072127744517636,0.05703468962139415,48,0.491573,False
49,0.05520366669576256,0.053314171266990874,49,0.533708,False
50,0.056119426639612356,0.05213962029822602,50,0.5608609999999999,False
51,0.15396122931386508,0.030594744521701772,51,0.548689,False
52,0.29286661024991495,0.13799806698838565,52,0.7509359999999999,False
53,0.05168307066881025,0.05721930747609255,53,0.635768,False
54,0.09798303170844044,0.019385000793000158,54,0.582397,False
55,0.10911925051811164,0.009703018731935987,55,0.61985,False
56,0.2293495410851208,0.08431073647267076,56,0.817416,False
57,0.09059720252990427,0.026794329970652453,57,0.800562,False
58,0.1100773697530084,0.011610855706413554,58,0.784644,False
59,0.16011536833245457,0.025993123542549727,59,0.7528090000000001,False
60,0.11438794802038844,0.009151072699910652,60,0.657303,False
61,0.1849242403322875,0.043720007470595144,61,0.8192879999999999,False
62,0.05947769476084625,0.052617310906095935,62,0.805243,False
63,0.16097960704747177,0.03129836032442049,63,0.8342700000000001,False
64,0.0551152311769805,0.05316719268465629,64,0.726592,False
65,0.05187117304946072,0.05324105619184879,65,0.629213,False
66,0.04255949494029047,0.0618026368576998,66,0.68633,False
67,0.15368533584186025,0.03445807321970211,67,0.769663,False
68,0.20154014326082928,0.07037501313256189,68,0.80618,False
69,0.09780831702452478,0.017920644009680305,69,0.6872659999999999,False
70,0.05999832956175067,0.05002053582798375,70,0.537453,False
71,0.17748471916465333,0.046259231726936995,71,0.429775,False
72,0.07827839818009745,0.0351296980779484,72,0.48221,False
73,0.148609791857569,0.020199838408498295,73,0.5983149999999999,False
74,0.06687697688535256,0.045704859030927504,74,0.480337,False
75,0.06311537120494919,0.04836792930916328,75,0.49531800000000004,False
76,0.06246561252407437,0.04859120328455714,76,0.485955,False
77,0.11078302201301389,0.008024160924672298,77,0.432584,False
78,0.10476294775365608,0.00813218324253157,78,0.347378,False
79,0.0910196646843563,0.018148703322203513,79,0.316479,False
80,0.08158160646710022,0.027455525731880037,80,0.437266,False
81,0.18854992115218686,0.06531166493016492,81,0.429775,False
82,0.1927131936009663,0.06394752717058214,82,0.189139,False
83,0.16087322804406942,0.037801928870618014,83,0.14419500000000002,False
84,0.02639948042911316,0.076982016095371,84,0.23221,False
85,0.06497142174462212,0.04318110217110689,85,0.264045,False
86,0.1453968908486699,0.028041954225228833,86,0.159176,False
87,0.0798261178244998,0.028787924874833608,87,0.188202,False
88,0.0697202708678632,0.038065677360698484,88,0.198502,False
89,0.04412905264761045,0.060702368204088454,89,0.289326,False
90,0.395266930961002,0.22728054910218742,90,0.42603,False
91,0.20402633735241324,0.06720078579197383,91,0.18352100000000002,False
92,0.1704010689333338,0.04323858029383605,92,0.300562,False
93,0.05747220168226744,0.0517477583180051,93,0.206929,False
94,0.12395256189516589,0.003503330358418471,94,0.167603,False
95,0.08842312141208512,0.025844209874752132,95,0.292135,False
