,mag,score,timestamp,value,isAnomaly
0,0.02028834916298335,0.0,0,0.040435000000000006,False
1,0.03917125377552386,0.03175753567017443,1,0.051322,False
2,0.02505171276466432,0.011070916753964873,2,0.029549000000000002,False
3,0.026683398130446706,0.004011990460721566,3,0.040435000000000006,False
4,0.04103169208064265,0.03477192683558823,4,0.03888,False
5,0.019634438030801952,0.031452316024661274,5,0.046656,False
6,0.04477970905738743,0.044690344931942044,6,0.03888,False
7,0.037221063986254986,0.01729560199850462,7,0.034214999999999995,False
8,0.04194365902764877,0.027615347614005616,8,0.049767,False
9,0.05380113994819831,0.05389059665785245,9,0.059098000000000005,False
10,0.04645773874925364,0.02902837082317169,10,0.026438999999999997,False
11,0.02396763840074783,0.03152621646177754,11,0.05443200000000001,False
12,0.08801733240996905,0.12521942541447548,12,0.05443200000000001,False
13,0.06774314546483864,0.0647128807196622,13,0.052877,False
14,0.02945320507696194,0.02700514194243785,14,0.060653,False
15,0.042553374879137705,0.005102686902346042,15,0.097978,False
16,0.1179367414072982,0.16182988278811,16,0.05443200000000001,False
17,0.0380238608936583,0.014846476352917484,17,0.115086,False
18,0.01523254148228604,0.06466164626440501,18,0.189736,False
19,0.05227234881773007,0.019991938623261773,19,0.21617399999999998,False
20,0.07391220836151129,0.06421867136446999,20,0.233281,False
21,0.03935077905475923,0.012067739312206253,21,0.320373,False
22,0.1871006657550591,0.26729365672566774,22,0.43079300000000004,False
23,0.06296279107090666,0.02239739682558058,23,0.36236399999999996,False
24,0.19850949711290464,0.2462937995412831,24,0.570762,False
25,0.07806575394392516,0.03431413559907099,25,0.449456,False
26,0.04230400679453791,0.026473755534698586,26,0.520995,False
27,0.0964254958777891,0.06364150436422784,27,0.541213,False
28,0.12886907961934163,0.11010105915934536,28,0.553655,False
29,0.10261718850588446,0.06363056341873573,29,0.702955,False
30,0.7669250411046659,0.7977311774703197,30,1.063764,True
31,0.12348746075161898,0.0425646458562173,31,0.6251939999999999,False
32,0.10555605299085512,0.02106102168462881,32,0.7060649999999999,False
33,0.12780449000534155,0.04459663047583794,33,0.73717,False
34,0.02660566403017177,0.06928523096181628,34,0.6111979999999999,False
35,0.06381739476549043,0.02578360887983438,35,0.615863,False
36,0.037959033212667935,0.05517894785202012,36,0.595645,False
37,0.13303846642850936,0.05476335566198105,37,0.589425,False
38,0.1252604414333321,0.044026934841559576,38,0.461897,False
39,0.021731658463493293,0.07453495982508708,39,0.506998,False
40,0.1032905218853394,0.01816212021988763,40,0.42301700000000003,False
41,0.07459522230072793,0.015520547762448758,41,0.454121,False
42,0.05981916398875184,0.03291486340383176,42,0.506998,False
43,0.0762470788865838,0.01566346122388098,43,0.466563,False
44,0.06054838902941618,0.03338720699191682,44,0.475894,False
45,0.14834119203031038,0.05761911676107749,45,0.454121,False
46,0.08446553738512903,0.011187864958319547,46,0.562986,False
47,0.22593796486901113,0.12633682885731912,47,0.692068,False
48,0.2579462590427076,0.1451405129410369,48,0.727838,False
49,0.06882226691280742,0.03482700829275713,49,0.544323,False
50,0.026395658544928723,0.0748846743737158,50,0.592535,False
51,0.06312004891459423,0.0404957986126224,51,0.601866,False
52,0.016386583231593373,0.08428685947905651,52,0.643857,False
53,0.03199293054925077,0.06905669766872159,53,0.631415,False
54,0.11083344783694805,0.005128534824465573,54,0.720062,False
55,0.02990838358736,0.07154576518096548,55,0.6547430000000001,False
56,0.1515796100690641,0.04306501759300003,56,0.7667189999999999,False
57,0.15258055928088674,0.0402195446558497,57,0.790047,False
58,0.09732207404091235,0.012217837086403796,58,0.662519,False
59,0.18200399748303922,0.059497327272907595,59,0.63297,False
60,0.17360071873455538,0.04888158947318951,60,0.81182,False
61,0.17424106010117932,0.04523056943643895,61,0.816485,False
62,0.1757330302835207,0.0468219152884537,62,0.81182,False
63,0.08569921852620094,0.028738201663368462,63,0.752722,False
64,0.039670369513145225,0.06588631129130643,64,0.7060649999999999,False
65,0.10966767694231289,0.006329998666260573,65,0.721617,False
66,0.07199502054043465,0.03889459573101763,66,0.676516,False
67,0.04954390002326523,0.05752736709794161,67,0.6003109999999999,False
68,0.013542254470251227,0.08809637746757248,68,0.541213,False
69,0.013897649044599392,0.08754108606372574,69,0.510109,False
70,0.032754679230302994,0.06485307265694445,70,0.48367,False
71,0.058331209934303054,0.03629507026738123,71,0.43545900000000004,False
72,0.059433252976896965,0.03426368774986872,72,0.429238,False
73,0.04593119619044016,0.04802091785100267,73,0.363919,False
74,0.054136653360142596,0.03920853155036727,74,0.335925,False
75,0.03580865902114974,0.05947083906702209,75,0.356143,False
76,0.01684265420071996,0.08082246488200989,76,0.318818,False
77,0.033990618246067465,0.060174425421383036,77,0.309487,False
78,0.14079169129572394,0.06421345369301426,78,0.22239499999999998,False
79,0.09448242095188054,0.007911129465342339,79,0.315708,False
80,0.10390592617118975,0.018653140235802303,80,0.320373,False
81,0.039642322049212114,0.054275038698614775,81,0.237947,False
82,0.025723440760389092,0.07003499480754699,82,0.251944,False
83,0.09478493269499315,0.009821231275084618,83,0.281493,False
84,0.015751299359201627,0.08151005487683506,84,0.20995300000000003,False
85,0.06251230376249485,0.02472273191092495,85,0.171073,False
86,0.023484644302012917,0.07119092414464115,86,0.164852,False
87,0.07354303105452557,0.005360184254375967,87,0.10730899999999999,False
88,0.03407945679676788,0.052740719783165635,88,0.127527,False
89,0.08460415635212762,0.016685379667986968,89,0.094868,False
90,0.04198229594019405,0.04240786532808129,90,0.093313,False
91,0.07035799145032097,0.0037205246132300473,91,0.14307899999999998,False
92,0.136048249940004,0.07884994982241489,92,0.164852,False
93,0.012307604307574752,0.08371498230140138,93,0.076205,False
94,0.03270703704162784,0.05557502282440313,94,0.055987999999999996,False
95,0.01720571390545098,0.07652875909710363,95,0.05443200000000001,False
