,mag,score,timestamp,value,isAnomaly
0,0.05325385961496882,0.0,0,0.010896,False
1,0.04302670435148293,0.010622242789364491,1,0.005946,False
2,0.020187726307916196,0.048000285072376324,2,0.011618,False
3,0.02993581892596479,0.018210440705589824,3,0.001991,False
4,0.039477934906997525,0.006190824123395562,4,0.002382,False
5,0.01900114125614514,0.04435519570109393,5,0.002425,False
6,0.042527823613290355,0.020323976901524578,6,0.002048,False
7,0.05361026350880904,0.04247568104710102,7,0.007556,False
8,0.02018429647532028,0.0434447326472106,8,0.058865999999999995,False
9,0.026106400840075757,0.024832994224079905,9,0.055389999999999995,False
10,0.06960784806394484,0.08365313806010535,10,0.001327,False
11,0.0500014091449426,0.028504954375664516,11,0.001592,False
12,0.02531076017783903,0.03315349451549594,12,0.001544,False
13,0.04949545980814816,0.02791237386194103,13,0.001242,False
14,0.022472710115237413,0.04025335734491954,14,0.0029530000000000003,False
15,0.039587251409890466,0.004903814425312848,15,0.005187,False
16,0.08049607042153854,0.09998045244069385,16,0.00195,False
17,0.10088951274138194,0.13128804079852902,17,0.001768,False
18,0.04454514526363869,0.0020054549033745863,18,0.076392,False
19,0.0583598633013636,0.031429589033862886,19,0.023975,False
20,0.07907051414275179,0.07168829526065675,20,0.016578,False
21,0.06562501405912219,0.03979350453205467,21,0.194768,False
22,0.01940564532844039,0.05758043366787006,22,0.169152,False
23,0.16217946811002126,0.22052369871433336,23,0.055103,False
24,0.06813144674410142,0.03281086409155939,24,0.21064000000000002,False
25,0.12199266627534529,0.12583469338256228,25,0.454041,False
26,0.0023676593832851326,0.09545603408157138,26,0.42968100000000004,False
27,0.4247925807659381,0.5493728468669339,27,0.9503,True
28,0.3640665715387911,0.3808436751036036,28,0.864741,True
29,0.0507251496334176,0.03225912696202077,29,0.5152359999999999,False
30,0.011134132270859264,0.08471107091038119,30,0.3996,False
31,0.08206459869676307,0.012242674656654354,31,0.433562,False
32,0.22818187817852484,0.19324546455800756,32,0.117154,False
33,0.16711603008423578,0.10775457532122672,33,0.473313,False
34,0.16336277435833946,0.09727801411581663,34,0.107928,False
35,0.06012538317918716,0.026835467892880056,35,0.32110700000000003,False
36,0.14596857717334247,0.07397429698023181,36,0.491163,False
37,0.06145340891891952,0.026236688109939166,37,0.478963,False
38,0.13331980397763954,0.057599822424350834,38,0.420232,False
39,0.16794549663071257,0.09375866546171657,39,0.153849,False
40,0.1703041514133884,0.09006326683326785,40,0.526784,False
41,0.16219828722407587,0.07519188976839505,41,0.557457,False
42,0.1492576397635407,0.055785090034946826,42,0.115819,False
43,0.04277740866501153,0.055500924062321697,43,0.168258,False
44,0.07010347064903101,0.027651290488876656,44,0.352875,False
45,0.3413827924832659,0.22526219904738937,45,0.652014,False
46,0.15938836568444306,0.04774913548788541,46,0.073171,False
47,0.004558486778708557,0.09572580703119568,47,0.213558,False
48,0.046140209135481315,0.05699899377893375,48,0.276853,False
49,0.10370849050256609,0.005063937121222839,49,0.09286900000000001,False
50,0.08027453388409997,0.026694623272637524,50,0.05175,False
51,0.19369344912594508,0.07125960319014493,51,0.376056,False
52,0.013690204515205183,0.08786424144398583,52,0.190396,False
53,0.03812003346713573,0.06612287997261798,53,0.138568,False
54,0.08186484012400386,0.028194547400674196,54,0.040763,False
55,0.13260853152117796,0.013988746584930833,55,0.040034,False
56,0.07606889707334798,0.034549795102090906,56,0.095976,False
57,0.19280432337820128,0.06267394055976147,57,0.380445,False
58,0.054162240103654224,0.05439444529830739,58,0.243364,False
59,0.04246344001343755,0.06412499251051121,59,0.137597,False
60,0.03655396254883573,0.06883774647499777,60,0.145362,False
61,0.07748076623127342,0.034114123443690046,61,0.159585,False
62,0.05809001015129635,0.0510059977901093,62,0.336144,False
63,0.18971116805499702,0.05908180206414153,63,0.45160600000000006,False
64,0.02954251567251864,0.07502516303642766,64,0.24039000000000002,False
65,0.05246046575297361,0.054989191362869796,65,0.241977,False
66,0.0763501472215588,0.03551528554653265,66,0.288317,False
67,0.05524604927078371,0.049390637372550075,67,0.16287100000000002,False
68,0.05668807782148124,0.04413715867411201,68,0.178611,False
69,0.026681538315776018,0.07355020539498017,69,0.192779,False
70,0.06257058535497129,0.038753608079945844,70,0.141501,False
71,0.07343678649167769,0.027965283205357044,71,0.179402,False
72,0.29067642147681705,0.18082305895088446,72,0.61817,False
73,0.04341064875308078,0.05676923858302816,73,0.402545,False
74,0.03122124346829638,0.06785046153080024,74,0.277356,False
75,0.013596193099397788,0.08582982136183286,75,0.22248400000000002,False
76,0.16763905824076938,0.07373524815396798,76,0.07401100000000001,False
77,0.2595248188805379,0.15583342695740024,77,0.497626,False
78,0.10498167140903647,0.004216270115349018,78,0.103872,False
79,0.07037719895631599,0.028402222223464235,79,0.150319,False
80,0.015438777397461485,0.08364944947572496,80,0.22449299999999997,False
81,0.043014819917719285,0.05296048225251674,81,0.296734,False
82,0.1559270135600312,0.07020603830207735,82,0.161838,False
83,0.4097848617276462,0.30658936327456776,83,0.8615799999999999,True
84,0.15952496708376027,0.05484633896806209,84,0.57887,False
85,0.0415065775915667,0.05654878943925664,85,0.262707,False
86,0.029177006966294113,0.06837841554416475,86,0.261371,False
87,0.22601978300332942,0.13109034852372228,87,0.5861649999999999,False
88,0.08519789768469897,0.013751815388165698,88,0.360781,False
